lng,lat,region,pass_no,wave,hand_labelled,region_finished
92.90606,29.06575,China 2,2,4,0,2026-09-02T02:02
92.00379,31.59083,China 2,3,4,0,2026-09-02T02:02
92.17842,28.99892,China 2,3,4,0,2026-09-02T02:02
88.85169,29.30138,China 2,4,4,0,2026-09-02T02:02
89.30247,29.31647,China 2,4,4,0,2026-09-02T02:02
89.26366,29.33372,China 2,4,4,0,2026-09-02T02:02
91.68758,30.06980,China 2,4,4,0,2026-09-02T02:02
89.34280,29.31315,China 2,4,4,0,2026-09-02T02:02
88.93443,29.30273,China 2,4,4,0,2026-09-02T02:02
88.92365,29.30929,China 2,4,4,0,2026-09-02T02:02
91.89033,29.27910,China 2,4,4,0,2026-09-02T02:02
92.02993,31.40515,China 2,4,4,0,2026-09-02T02:02
92.97496,31.92644,China 2,4,4,0,2026-09-02T02:02
90.39985,29.75027,China 2,4,4,0,2026-09-02T02:02
91.34856,29.89391,China 2,4,4,0,2026-09-02T02:02
88.66062,29.16053,China 2,4,4,0,2026-09-02T02:02
92.04745,31.40137,China 2,4,4,0,2026-09-02T02:02
89.25962,29.32573,China 2,4,4,0,2026-09-02T02:02
90.44045,29.25889,China 2,4,4,0,2026-09-02T02:02
91.69046,29.16116,China 2,4,4,0,2026-09-02T02:02
90.51070,30.12891,China 2,4,4,0,2026-09-02T02:02
91.69621,29.15990,China 2,4,4,0,2026-09-02T02:02
91.36203,29.93631,China 2,4,4,0,2026-09-02T02:02
90.81460,29.74551,China 2,4,4,0,2026-09-02T02:02
92.21319,29.05578,China 2,4,4,0,2026-09-02T02:02
92.20438,29.06063,China 2,4,4,0,2026-09-02T02:02
90.46668,29.26087,China 2,4,4,0,2026-09-02T02:02
88.21613,29.44404,China 2,4,4,0,2026-09-02T02:02
91.91369,29.80965,China 2,4,4,0,2026-09-02T02:02
92.05508,31.41638,China 2,4,4,0,2026-09-02T02:02
87.71784,29.15864,China 2,4,4,0,2026-09-02T02:02
90.46237,29.27309,China 2,4,4,0,2026-09-02T02:02
92.19324,28.99964,China 2,4,4,0,2026-09-02T02:02
92.34973,32.15650,China 2,4,4,0,2026-09-02T02:02
90.50217,30.10807,China 2,4,4,0,2026-09-02T02:02
88.25171,29.39481,China 2,4,4,0,2026-09-02T02:02
88.97961,29.19808,China 2,4,4,0,2026-09-02T02:02
91.33526,29.22062,China 2,4,4,0,2026-09-02T02:02
87.66205,29.07986,China 2,4,4,0,2026-09-02T02:02
92.05481,31.52480,China 2,4,4,0,2026-09-02T02:02
87.25691,31.78424,China 2,4,4,0,2026-09-02T02:02
88.95832,29.22565,China 2,4,4,0,2026-09-02T02:02
90.43398,29.25530,China 2,5,4,0,2026-09-02T02:02
91.68920,30.06351,China 2,5,4,0,2026-09-02T02:02
89.30220,29.32177,China 2,5,4,0,2026-09-02T02:02
91.35673,29.93919,China 2,5,4,0,2026-09-02T02:02
91.34101,29.70877,China 2,5,4,0,2026-09-02T02:02
92.98798,31.92437,China 2,5,4,0,2026-09-02T02:02
88.94053,29.30237,China 2,5,4,0,2026-09-02T02:02
91.70115,29.15550,China 2,5,4,0,2026-09-02T02:02
90.16188,29.46515,China 2,5,4,0,2026-09-02T02:02
88.21227,29.44969,China 2,5,4,0,2026-09-02T02:02
92.34147,28.43505,China 2,5,4,0,2026-09-02T02:02
92.02014,31.39949,China 2,5,4,0,2026-09-02T02:02
90.39464,29.75027,China 2,5,4,0,2026-09-02T02:02
92.02894,31.39607,China 2,5,4,0,2026-09-02T02:02
91.90821,29.28342,China 2,5,4,0,2026-09-02T02:02
92.04969,31.39428,China 2,5,4,0,2026-09-02T02:02
92.97190,31.92177,China 2,5,4,0,2026-09-02T02:02
92.02598,31.41341,China 2,5,4,0,2026-09-02T02:02
92.18067,28.98877,China 2,5,4,0,2026-09-02T02:02
88.24326,29.38942,China 2,5,4,0,2026-09-02T02:02
90.81083,29.75126,China 2,5,4,0,2026-09-02T02:02
90.46174,29.25386,China 2,5,4,0,2026-09-02T02:02
91.44387,28.43586,China 2,5,4,0,2026-09-02T02:02
90.46219,29.26320,China 2,5,4,0,2026-09-02T02:02
92.18732,29.00009,China 2,5,4,0,2026-09-02T02:02
92.63288,30.95401,China 2,5,4,0,2026-09-02T02:02
87.77003,28.33560,China 2,5,4,0,2026-09-02T02:02
88.85681,29.30021,China 2,5,4,0,2026-09-02T02:02
92.05724,31.40946,China 2,5,4,0,2026-09-02T02:02
88.97584,29.20122,China 2,5,4,0,2026-09-02T02:02
92.90210,29.06872,China 2,5,4,0,2026-09-02T02:02
92.35000,32.15111,China 2,5,4,0,2026-09-02T02:02
88.84459,29.29689,China 2,5,4,0,2026-09-02T02:02
89.36292,29.31288,China 2,5,4,0,2026-09-02T02:02
88.48976,28.33102,China 2,5,4,0,2026-09-02T02:02
91.88548,29.28144,China 2,5,4,0,2026-09-02T02:02
90.50244,30.10304,China 2,5,4,0,2026-09-02T02:02
88.48347,28.33030,China 2,5,4,0,2026-09-02T02:02
91.92492,29.81145,China 2,5,4,0,2026-09-02T02:02
90.94539,29.56378,China 2,5,4,0,2026-09-02T02:02
89.26312,29.31881,China 2,5,4,0,2026-09-02T02:02
90.47324,29.26581,China 2,5,4,0,2026-09-02T02:02
91.34326,29.90191,China 2,5,4,0,2026-09-02T02:02
91.71085,29.11705,China 2,5,4,0,2026-09-02T02:02
93.00200,31.92671,China 2,5,4,0,2026-09-02T02:02
90.95887,29.56477,China 2,6,4,0,2026-09-02T02:02
91.69342,30.06756,China 2,6,4,0,2026-09-02T02:02
91.34622,29.70455,China 2,6,4,0,2026-09-02T02:02
92.03631,31.40362,China 2,6,4,0,2026-09-02T02:02
91.69369,29.16475,China 2,6,4,0,2026-09-02T02:02
92.98089,31.92644,China 2,6,4,0,2026-09-02T02:02
92.03613,31.39787,China 2,6,4,0,2026-09-02T02:02
92.99265,31.92168,China 2,6,4,0,2026-09-02T02:02
92.17510,28.99371,China 2,6,4,0,2026-09-02T02:02
89.31459,29.34756,China 2,6,4,0,2026-09-02T02:02
88.65667,29.16367,China 2,6,4,0,2026-09-02T02:02
91.34847,29.94530,China 2,6,4,0,2026-09-02T02:02
88.67284,29.16780,China 2,6,4,0,2026-09-02T02:02
90.51555,30.12720,China 2,6,4,0,2026-09-02T02:02
92.02526,31.40775,China 2,6,4,0,2026-09-02T02:02
92.03173,31.40955,China 2,6,4,0,2026-09-02T02:02
92.05490,31.40119,China 2,6,4,0,2026-09-02T02:02
92.04251,31.39320,China 2,6,4,0,2026-09-02T02:02
89.35744,29.31324,China 2,6,4,0,2026-09-02T02:02
92.17420,28.98706,China 2,6,4,0,2026-09-02T02:02
88.73410,29.17984,China 2,6,4,0,2026-09-02T02:02
91.91252,29.28845,China 2,6,4,0,2026-09-02T02:02
91.71839,29.07860,China 2,6,4,0,2026-09-02T02:02
92.19064,28.99551,China 2,6,4,0,2026-09-02T02:02
90.36895,29.76779,China 2,6,4,0,2026-09-02T02:02
90.44557,29.25278,China 2,6,4,0,2026-09-02T02:02
90.81397,29.75494,China 2,6,4,0,2026-09-02T02:02
92.06209,31.40685,China 2,6,4,0,2026-09-02T02:02
88.66583,29.16807,China 2,6,4,0,2026-09-02T02:02
91.91746,29.81306,China 2,6,4,0,2026-09-02T02:02
88.48922,28.27344,China 2,6,4,0,2026-09-02T02:02
92.03703,31.38979,China 2,6,4,0,2026-09-02T02:02
92.06640,31.41548,China 2,6,4,0,2026-09-02T02:02
90.45563,29.25530,China 2,6,4,0,2026-09-02T02:02
92.04278,31.39877,China 2,6,4,0,2026-09-02T02:02
89.35349,29.31243,China 2,6,4,0,2026-09-02T02:02
90.44593,29.26033,China 2,6,4,0,2026-09-02T02:02
90.78109,29.97305,China 2,6,4,0,2026-09-02T02:02
91.39096,28.46316,China 2,6,4,0,2026-09-02T02:02
90.39733,28.94825,China 2,6,4,0,2026-09-02T02:02
92.60539,29.11363,China 2,6,4,0,2026-09-02T02:02
92.19953,29.17481,China 2,6,4,0,2026-09-02T02:02
90.43892,29.25377,China 2,6,4,0,2026-09-02T02:02
92.03245,31.39104,China 2,6,4,0,2026-09-02T02:02
92.19324,29.17418,China 2,6,4,0,2026-09-02T02:02
91.88934,29.76851,China 2,6,4,0,2026-09-02T02:02
88.24407,29.39418,China 2,6,4,0,2026-09-02T02:02
92.62794,30.95644,China 2,6,4,0,2026-09-02T02:02
92.18175,28.99461,China 2,6,4,0,2026-09-02T02:02
92.59120,28.43092,China 2,6,4,0,2026-09-02T02:02
88.65999,29.16780,China 2,6,4,0,2026-09-02T02:02
92.19702,29.18325,China 2,6,4,0,2026-09-02T02:02
92.19926,28.99667,China 2,6,4,0,2026-09-02T02:02
92.99553,31.92186,China 2,6,4,0,2026-09-02T02:02
90.39715,29.74632,China 2,6,4,0,2026-09-02T02:02
92.06631,31.40982,China 2,6,4,0,2026-09-02T02:02
92.06281,31.41539,China 2,6,4,0,2026-09-02T02:02
90.39239,28.94727,China 2,6,4,0,2026-09-02T02:02
88.72530,29.17706,China 2,6,4,0,2026-09-02T02:02
90.45644,29.26320,China 2,6,4,0,2026-09-02T02:02
92.58446,28.43424,China 2,6,4,0,2026-09-02T02:02
92.05284,31.41197,China 2,6,4,0,2026-09-02T02:02
91.40093,28.46658,China 2,6,4,0,2026-09-02T02:02
89.66601,28.58147,China 2,6,4,0,2026-09-02T02:02
88.66466,28.22080,China 2,6,4,0,2026-09-02T02:02
91.34002,29.21874,China 2,6,4,0,2026-09-02T02:02
88.84244,29.28970,China 2,6,4,0,2026-09-02T02:02
91.71238,29.12172,China 2,6,4,0,2026-09-02T02:02
91.99867,31.59227,China 2,6,4,0,2026-09-02T02:02
89.69099,28.87621,China 2,6,4,0,2026-09-02T02:02
90.74732,29.97000,China 2,7,4,0,2026-09-02T02:02
92.62839,30.95159,China 2,7,4,0,2026-09-02T02:02
89.34828,29.31090,China 2,7,4,0,2026-09-02T02:02
90.39769,28.93828,China 2,7,4,0,2026-09-02T02:02
91.35323,29.94260,China 2,7,4,0,2026-09-02T02:02
92.03155,31.40084,China 2,7,4,0,2026-09-02T02:02
90.75549,29.97045,China 2,7,4,0,2026-09-02T02:02
92.98322,31.92177,China 2,7,4,0,2026-09-02T02:02
92.02238,31.40371,China 2,7,4,0,2026-09-02T02:02
92.18597,29.17849,China 2,7,4,0,2026-09-02T02:02
92.18534,29.00449,China 2,7,4,0,2026-09-02T02:02
91.44019,28.43909,China 2,7,4,0,2026-09-02T02:02
91.33670,29.70616,China 2,7,4,0,2026-09-02T02:02
91.29691,30.58705,China 2,7,4,0,2026-09-02T02:02
92.20861,29.17086,China 2,7,4,0,2026-09-02T02:02
88.49551,28.33264,China 2,7,4,0,2026-09-02T02:02
92.19082,29.00368,China 2,7,4,0,2026-09-02T02:02
90.46668,29.27003,China 2,7,4,0,2026-09-02T02:02
92.45663,28.42085,China 2,7,4,0,2026-09-02T02:02
91.99984,31.59712,China 2,7,4,0,2026-09-02T02:02
92.34596,28.43280,China 2,7,4,0,2026-09-02T02:02
92.18004,29.06450,China 2,7,4,0,2026-09-02T02:02
92.19091,29.18146,China 2,7,4,0,2026-09-02T02:02
92.18480,28.98589,China 2,7,4,0,2026-09-02T02:02
88.50925,28.27605,China 2,7,4,0,2026-09-02T02:02
88.49488,28.27353,China 2,7,4,0,2026-09-02T02:02
89.25692,29.32034,China 2,7,4,0,2026-09-02T02:02
88.85340,29.29213,China 2,7,4,0,2026-09-02T02:02
91.91010,29.27901,China 2,7,4,0,2026-09-02T02:02
87.76895,28.34019,China 2,7,4,0,2026-09-02T02:02
90.40021,29.73392,China 2,7,4,0,2026-09-02T02:02
92.98744,31.91880,China 2,7,4,0,2026-09-02T02:02
88.84522,29.30147,China 2,7,4,0,2026-09-02T02:02
88.98374,29.20365,China 2,7,4,0,2026-09-02T02:02
91.35260,29.90298,China 2,7,4,0,2026-09-02T02:02
90.94530,29.45715,China 2,7,4,0,2026-09-02T02:02
92.90696,29.07052,China 2,7,4,0,2026-09-02T02:02
100.55958,25.32768,China 3,0,8,1,2026-08-31T04:13
103.30579,25.60475,China 3,0,8,1,2026-08-31T04:13
101.12834,25.85706,China 3,0,8,1,2026-08-31T04:13
99.00607,25.06789,China 3,1,3,0,2026-08-31T04:13
100.83585,26.56763,China 3,1,3,0,2026-08-31T04:13
101.58450,25.74747,China 3,1,3,0,2026-08-31T04:13
100.56743,26.27253,China 3,1,3,0,2026-08-31T04:13
102.26408,26.15755,China 3,1,3,0,2026-08-31T04:13
98.92225,25.29256,China 3,1,3,0,2026-08-31T04:13
100.26497,24.52244,China 3,1,3,0,2026-08-31T04:13
98.97642,25.07526,China 3,2,3,0,2026-08-31T04:13
100.40438,26.16968,China 3,2,3,0,2026-08-31T04:13
101.71458,25.88608,China 3,2,3,0,2026-08-31T04:13
102.92488,23.73066,China 3,2,3,0,2026-08-31T04:13
101.56582,26.59197,China 3,2,3,0,2026-08-31T04:13
103.07472,27.86453,China 3,2,3,0,2026-08-31T04:13
103.13005,27.08434,China 3,2,3,0,2026-08-31T04:13
101.23353,27.54976,China 3,2,3,0,2026-08-31T04:13
101.32471,27.70993,China 3,2,3,0,2026-08-31T04:13
101.66212,26.14470,China 3,2,3,0,2026-08-31T04:13
103.12915,26.93109,China 3,2,3,0,2026-08-31T04:13
100.55467,26.25780,China 3,2,3,0,2026-08-31T04:13
102.25402,26.21576,China 3,2,3,0,2026-08-31T04:13
102.26246,23.45991,China 3,2,3,0,2026-08-31T04:13
98.91731,25.15099,China 3,3,3,0,2026-08-31T04:13
98.98307,25.33676,China 3,3,3,0,2026-08-31T04:13
99.35282,24.93800,China 3,3,3,0,2026-08-31T04:13
101.82166,25.68530,China 3,3,3,0,2026-08-31T04:13
100.32102,24.58936,China 3,3,3,0,2026-08-31T04:13
101.65700,25.88563,China 3,3,3,0,2026-08-31T04:13
100.20765,24.44419,China 3,3,3,0,2026-08-31T04:13
101.21781,27.53808,China 3,3,3,0,2026-08-31T04:13
101.32956,27.72870,China 3,3,3,0,2026-08-31T04:13
101.26542,27.30371,China 3,3,3,0,2026-08-31T04:13
101.64271,25.79831,China 3,3,3,0,2026-08-31T04:13
99.50697,24.00132,China 3,3,3,0,2026-08-31T04:13
99.55449,26.13168,China 3,3,3,0,2026-08-31T04:13
99.41857,29.19116,China 3,3,3,0,2026-08-31T04:13
99.54676,23.38490,China 3,3,3,0,2026-08-31T04:13
103.06591,25.38185,China 3,4,3,0,2026-08-31T04:13
103.25770,25.96935,China 3,4,3,0,2026-08-31T04:13
102.17910,24.39254,China 3,4,3,0,2026-08-31T04:13
102.19302,24.38463,China 3,4,3,0,2026-08-31T04:13
100.24125,26.02127,China 3,4,3,0,2026-08-31T04:13
100.32713,25.74262,China 3,4,3,0,2026-08-31T04:13
102.41275,25.44590,China 3,4,3,0,2026-08-31T04:13
99.48307,25.33739,China 3,4,3,0,2026-08-31T04:13
100.69562,25.12745,China 3,4,3,0,2026-08-31T04:13
101.66769,25.46342,China 3,4,3,0,2026-08-31T04:13
100.35525,21.79865,China 3,4,3,0,2026-08-31T04:13
100.40906,26.17237,China 3,4,3,0,2026-08-31T04:13
98.92252,25.13841,China 3,4,3,0,2026-08-31T04:13
100.40394,26.17426,China 3,4,3,0,2026-08-31T04:13
101.79471,26.00106,China 3,4,3,0,2026-08-31T04:13
101.66787,26.18189,China 3,4,3,0,2026-08-31T04:13
99.19894,23.93718,China 3,4,3,0,2026-08-31T04:13
100.31860,26.08847,China 3,4,3,0,2026-08-31T04:13
101.34357,25.16410,China 3,4,3,0,2026-08-31T04:13
98.95549,25.14416,China 3,4,3,0,2026-08-31T04:13
101.69481,25.95534,China 3,4,3,0,2026-08-31T04:13
101.65197,26.17605,China 3,4,3,0,2026-08-31T04:13
101.59663,25.93890,China 3,4,3,0,2026-08-31T04:13
101.70658,25.94519,China 3,4,3,0,2026-08-31T04:13
101.69410,25.97986,China 3,4,3,0,2026-08-31T04:13
101.83612,25.57526,China 3,4,3,0,2026-08-31T04:13
99.00077,25.07176,China 3,4,3,0,2026-08-31T04:13
102.22788,25.80334,China 3,4,3,0,2026-08-31T04:13
101.65098,25.77711,China 3,4,3,0,2026-08-31T04:13
100.41382,26.16312,China 3,4,3,0,2026-08-31T04:13
99.00292,25.10356,China 3,4,3,0,2026-08-31T04:13
100.35147,25.76750,China 3,4,3,0,2026-08-31T04:13
102.62242,24.11047,China 3,4,3,0,2026-08-31T04:13
99.00867,25.04975,China 3,4,3,0,2026-08-31T04:13
100.31887,25.73372,China 3,4,3,0,2026-08-31T04:13
98.92369,25.22905,China 3,4,3,0,2026-08-31T04:13
100.36764,25.76409,China 3,4,3,0,2026-08-31T04:13
102.22886,26.90387,China 3,4,3,0,2026-08-31T04:13
101.63445,26.18387,China 3,4,3,0,2026-08-31T04:13
100.32327,26.10006,China 3,4,3,0,2026-08-31T04:13
99.20199,23.94374,China 3,4,3,0,2026-08-31T04:13
99.02709,25.04247,China 3,4,3,0,2026-08-31T04:13
103.06169,25.37637,China 3,4,3,0,2026-08-31T04:13
101.54920,25.12943,China 3,4,3,0,2026-08-31T04:13
99.63965,26.00430,China 3,4,3,0,2026-08-31T04:13
100.48784,26.09592,China 3,4,3,0,2026-08-31T04:13
101.50581,27.61992,China 3,4,3,0,2026-08-31T04:13
100.07893,24.66652,China 3,4,3,0,2026-08-31T04:13
99.01873,25.11173,China 3,4,3,0,2026-08-31T04:13
98.92773,25.28699,China 3,4,3,0,2026-08-31T04:13
101.67954,25.92560,China 3,4,3,0,2026-08-31T04:13
102.55765,26.06457,China 3,4,3,0,2026-08-31T04:13
101.65205,25.78807,China 3,4,3,0,2026-08-31T04:13
102.68296,27.44915,China 3,4,3,0,2026-08-31T04:13
100.88903,26.55541,China 3,4,3,0,2026-08-31T04:13
101.83172,25.57724,China 3,4,3,0,2026-08-31T04:13
102.56133,26.07481,China 3,4,3,0,2026-08-31T04:13
99.12626,24.89326,China 3,4,3,0,2026-08-31T04:13
102.94518,23.77342,China 3,4,3,0,2026-08-31T04:13
103.00986,26.15584,China 3,4,3,0,2026-08-31T04:13
101.80180,25.61820,China 3,4,3,0,2026-08-31T04:13
99.58279,24.06007,China 3,4,3,0,2026-08-31T04:13
101.70029,25.79346,China 3,4,3,0,2026-08-31T04:13
101.61756,27.65836,China 3,4,3,0,2026-08-31T04:13
101.57785,25.85077,China 3,4,3,0,2026-08-31T04:13
100.69535,26.76804,China 3,4,3,0,2026-08-31T04:13
101.54282,25.12700,China 3,4,3,0,2026-08-31T04:13
101.15987,25.47618,China 3,4,3,0,2026-08-31T04:13
100.90304,26.54957,China 3,4,3,0,2026-08-31T04:13
98.95891,25.33550,China 3,4,3,0,2026-08-31T04:13
101.50383,24.88131,China 3,4,3,0,2026-08-31T04:13
102.08971,27.03601,China 3,4,3,0,2026-08-31T04:13
100.31509,27.27865,China 3,4,3,0,2026-08-31T04:13
101.75410,25.73947,China 3,4,3,0,2026-08-31T04:13
103.17614,26.42830,China 3,4,3,0,2026-08-31T04:13
100.30494,27.27793,China 3,4,3,0,2026-08-31T04:13
101.74045,25.73498,China 3,4,3,0,2026-08-31T04:13
99.51568,23.46179,China 3,4,3,0,2026-08-31T04:13
100.31644,24.61227,China 3,4,3,0,2026-08-31T04:13
101.20442,25.63455,China 3,4,3,0,2026-08-31T04:13
103.30792,25.60634,China 3,4,3,0,2026-08-31T04:13
103.17039,26.51607,China 3,4,3,0,2026-08-31T04:13
103.20497,26.44582,China 3,4,3,0,2026-08-31T04:13
101.13481,26.13473,China 3,5,3,0,2026-08-31T04:13
100.49655,26.09125,China 3,5,3,0,2026-08-31T04:13
100.32282,25.74585,China 3,5,3,0,2026-08-31T04:13
101.62511,26.18117,China 3,5,3,0,2026-08-31T04:13
100.36109,25.76310,China 3,5,3,0,2026-08-31T04:13
100.37501,25.76795,China 3,5,3,0,2026-08-31T04:13
101.31321,27.54545,China 3,5,3,0,2026-08-31T04:13
101.50814,27.63177,China 3,5,3,0,2026-08-31T04:13
100.32048,25.74998,China 3,5,3,0,2026-08-31T04:13
101.55315,25.72420,China 3,5,3,0,2026-08-31T04:13
100.36684,26.09871,China 3,5,3,0,2026-08-31T04:13
100.94346,26.54095,China 3,5,3,0,2026-08-31T04:13
100.13785,26.05712,China 3,5,3,0,2026-08-31T04:13
101.22697,26.92938,China 3,5,3,0,2026-08-31T04:13
100.88669,26.56044,China 3,5,3,0,2026-08-31T04:13
100.32920,26.10060,China 3,5,3,0,2026-08-31T04:13
100.36558,25.78250,China 3,5,3,0,2026-08-31T04:13
100.98398,27.19618,China 3,5,3,0,2026-08-31T04:13
101.63966,27.49074,China 3,5,3,0,2026-08-31T04:13
98.97651,25.05576,China 3,5,3,0,2026-08-31T04:13
99.01406,25.06933,China 3,5,3,0,2026-08-31T04:13
101.67326,26.18647,China 3,5,3,0,2026-08-31T04:13
101.67308,26.18037,China 3,5,3,0,2026-08-31T04:13
101.78617,25.99163,China 3,5,3,0,2026-08-31T04:13
102.67820,27.45391,China 3,5,3,0,2026-08-31T04:13
101.35471,27.49748,China 3,5,3,0,2026-08-31T04:13
102.21359,25.80918,China 3,5,3,0,2026-08-31T04:13
98.98819,25.07283,China 3,5,3,0,2026-08-31T04:13
101.63427,26.17848,China 3,5,3,0,2026-08-31T04:13
101.25823,27.30191,China 3,5,3,0,2026-08-31T04:13
101.62897,25.93890,China 3,5,3,0,2026-08-31T04:13
101.32094,27.52371,China 3,5,3,0,2026-08-31T04:13
102.44653,25.50852,China 3,5,3,0,2026-08-31T04:13
100.35094,25.77487,China 3,5,3,0,2026-08-31T04:13
100.67559,27.13563,China 3,5,3,0,2026-08-31T04:13
100.31105,25.74891,China 3,5,3,0,2026-08-31T04:13
98.92234,25.14578,China 3,5,3,0,2026-08-31T04:13
101.04030,26.45327,China 3,5,3,0,2026-08-31T04:13
98.99825,25.04409,China 3,5,3,0,2026-08-31T04:13
101.15717,25.38715,China 3,5,3,0,2026-08-31T04:13
98.97256,25.32831,China 3,5,3,0,2026-08-31T04:13
101.51740,27.63429,China 3,5,3,0,2026-08-31T04:13
100.22275,26.08380,China 3,5,3,0,2026-08-31T04:13
100.36216,25.77028,China 3,5,3,0,2026-08-31T04:13
101.73847,26.08047,China 3,5,3,0,2026-08-31T04:13
101.68709,25.95803,China 3,5,3,0,2026-08-31T04:13
98.98559,25.08352,China 3,5,3,0,2026-08-31T04:13
100.26038,27.40728,China 3,5,3,0,2026-08-31T04:13
101.61199,27.66357,China 3,5,3,0,2026-08-31T04:13
100.22948,26.08712,China 3,5,3,0,2026-08-31T04:13
101.68089,25.92066,China 3,5,3,0,2026-08-31T04:13
102.92551,23.74009,China 3,5,3,0,2026-08-31T04:13
102.42595,25.48965,China 3,5,3,0,2026-08-31T04:13
99.09024,24.18278,China 3,5,3,0,2026-08-31T04:13
101.19329,25.79131,China 3,5,3,0,2026-08-31T04:13
100.92002,26.60751,China 3,5,3,0,2026-08-31T04:13
101.84187,25.62323,China 3,5,3,0,2026-08-31T04:13
101.70119,25.34610,China 3,5,3,0,2026-08-31T04:13
98.92118,25.32247,China 3,5,3,0,2026-08-31T04:13
99.91849,26.33416,China 3,5,3,0,2026-08-31T04:13
100.60130,25.67632,China 3,5,3,0,2026-08-31T04:13
103.06717,25.37269,China 3,5,3,0,2026-08-31T04:13
99.54955,26.13051,China 3,5,3,0,2026-08-31T04:13
101.71179,25.93665,China 3,5,3,0,2026-08-31T04:13
99.46151,26.29787,China 3,5,3,0,2026-08-31T04:13
103.00411,26.15988,China 3,5,3,0,2026-08-31T04:13
102.03626,24.83074,China 3,5,3,0,2026-08-31T04:13
101.10318,26.71567,China 3,5,3,0,2026-08-31T04:13
100.35920,26.09476,China 3,5,3,0,2026-08-31T04:13
100.62735,27.27281,China 3,5,3,0,2026-08-31T04:13
100.33674,25.74441,China 3,5,3,0,2026-08-31T04:13
101.83657,25.65153,China 3,5,3,0,2026-08-31T04:13
98.91183,25.14003,China 3,5,3,0,2026-08-31T04:13
101.23452,25.62027,China 3,5,3,0,2026-08-31T04:13
101.22571,26.94582,China 3,5,3,0,2026-08-31T04:13
100.68942,26.76876,China 3,5,3,0,2026-08-31T04:13
103.17937,26.51696,China 3,5,3,0,2026-08-31T04:13
98.91408,25.16787,China 3,5,3,0,2026-08-31T04:13
101.24018,27.54670,China 3,5,3,0,2026-08-31T04:13
101.78267,25.80451,China 3,5,3,0,2026-08-31T04:13
101.22769,26.94169,China 3,5,3,0,2026-08-31T04:13
103.29525,25.59808,China 3,5,3,0,2026-08-31T04:13
103.29328,25.60383,China 3,5,3,0,2026-08-31T04:13
101.23712,27.53251,China 3,5,3,0,2026-08-31T04:13
103.20434,26.45184,China 3,5,3,0,2026-08-31T04:13
101.23317,27.54104,China 3,5,3,0,2026-08-31T04:13
101.26003,27.28179,China 3,5,3,0,2026-08-31T04:13
103.30136,25.60634,China 3,5,3,0,2026-08-31T04:13
101.21727,27.56323,China 3,5,3,0,2026-08-31T04:13
101.37169,27.75655,China 3,5,3,0,2026-08-31T04:13
101.22302,27.55173,China 3,5,3,0,2026-08-31T04:13
100.67029,26.94151,China 3,5,3,0,2026-08-31T04:13
97.86116,24.68817,China 3,5,3,0,2026-08-31T04:13
101.33234,27.72340,China 3,5,3,0,2026-08-31T04:13
99.54685,23.37762,China 3,5,3,0,2026-08-31T04:13
101.23236,27.53404,China 3,5,3,0,2026-08-31T04:13
100.23972,26.17713,China 3,5,3,0,2026-08-31T04:13
101.31878,27.71011,China 3,5,3,0,2026-08-31T04:13
101.57893,27.86623,China 3,5,3,0,2026-08-31T04:13
100.49556,26.09880,China 3,6,3,0,2026-08-31T04:13
100.56366,25.31924,China 3,6,3,0,2026-08-31T04:13
101.67811,26.17803,China 3,6,3,0,2026-08-31T04:13
100.33018,25.71225,China 3,6,3,0,2026-08-31T04:13
102.22949,25.81017,China 3,6,3,0,2026-08-31T04:13
99.99664,26.11668,China 3,6,3,0,2026-08-31T04:13
100.27736,26.10832,China 3,6,3,0,2026-08-31T04:13
101.66598,26.16626,China 3,6,3,0,2026-08-31T04:13
100.34195,26.09260,China 3,6,3,0,2026-08-31T04:13
101.55620,25.74235,China 3,6,3,0,2026-08-31T04:13
102.61963,25.45075,China 3,6,3,0,2026-08-31T04:13
